Marvel,235331,https://archiveofourown.org/tags/Marvel/works,Movies
Marvel Cinematic Universe,190819,https://archiveofourown.org/tags/Marvel%20Cinematic%20Universe/works,Movies
Harry Potter - J. K. Rowling,155435,https://archiveofourown.org/tags/Harry%20Potter%20-%20J*d*%20K*d*%20Rowling/works,Movies
The Avengers - Ambiguous Fandom,105869,https://archiveofourown.org/tags/The%20Avengers%20-%20Ambiguous%20Fandom/works,Movies
The Avengers (Marvel) - All Media Types,103060,https://archiveofourown.org/tags/The%20Avengers%20(Marvel)%20-%20All%20Media%20Types/works,Movies
DCU,102770,https://archiveofourown.org/tags/DCU/works,Movies
The Avengers (Marvel Movies),87536,https://archiveofourown.org/tags/The%20Avengers%20(Marvel%20Movies)/works,Movies
Captain America - All Media Types,59488,https://archiveofourown.org/tags/Captain%20America%20-%20All%20Media%20Types/works,Movies
Star Wars - All Media Types,58527,https://archiveofourown.org/tags/Star%20Wars%20-%20All%20Media%20Types/works,Movies
Captain America (Movies),53121,https://archiveofourown.org/tags/Captain%20America%20(Movies)/works,Movies
TOLKIEN J. R. R. - Works & Related Fandoms,52463,https://archiveofourown.org/tags/TOLKIEN%20J*d*%20R*d*%20R*d*%20-%20Works%20*a*%20Related%20Fandoms/works,Movies
Dragon Age - All Media Types,51260,https://archiveofourown.org/tags/Dragon%20Age%20-%20All%20Media%20Types/works,Movies
Star Trek,48288,https://archiveofourown.org/tags/Star%20Trek/works,Movies
Arthurian Mythology & Related Fandoms,31366,https://archiveofourown.org/tags/Arthurian%20Mythology%20*a*%20Related%20Fandoms/works,Movies
Thor - All Media Types,29379,https://archiveofourown.org/tags/Thor%20-%20All%20Media%20Types/works,Movies
The Hobbit - All Media Types,27875,https://archiveofourown.org/tags/The%20Hobbit%20-%20All%20Media%20Types/works,Movies
Star Wars Sequel Trilogy,26808,https://archiveofourown.org/tags/Star%20Wars%20Sequel%20Trilogy/works,Movies
Batman - All Media Types,26094,https://archiveofourown.org/tags/Batman%20-%20All%20Media%20Types/works,Movies
Thor (Movies),25974,https://archiveofourown.org/tags/Thor%20(Movies)/works,Movies
Star Wars Episode VII: The Force Awakens (2015),25823,https://archiveofourown.org/tags/Star%20Wars%20Episode%20VII:%20The%20Force%20Awakens%20(2015)/works,Movies
X-Men - All Media Types,24758,https://archiveofourown.org/tags/X-Men%20-%20All%20Media%20Types/works,Movies
Star Trek: Alternate Original Series (Movies),24260,https://archiveofourown.org/tags/Star%20Trek:%20Alternate%20Original%20Series%20(Movies)/works,Movies
Transformers - All Media Types,23384,https://archiveofourown.org/tags/Transformers%20-%20All%20Media%20Types/works,Movies
Disney - All Media Types,21581,https://archiveofourown.org/tags/Disney%20-%20All%20Media%20Types/works,Movies
X-Men (Movieverse),20744,https://archiveofourown.org/tags/X-Men%20(Movieverse)/works,Movies
The Shadowhunter Chronicles - All Media Types,19040,https://archiveofourown.org/tags/The%20Shadowhunter%20Chronicles%20-%20All%20Media%20Types/works,Movies
The Lord of the Rings - All Media Types,18980,https://archiveofourown.org/tags/The%20Lord%20of%20the%20Rings%20-%20All%20Media%20Types/works,Movies
Iron Man (Movies),18474,https://archiveofourown.org/tags/Iron%20Man%20(Movies)/works,Movies
Hannibal Lecter Series - All Media Types,17955,https://archiveofourown.org/tags/Hannibal%20Lecter%20Series%20-%20All%20Media%20Types/works,Movies
Mass Effect - All Media Types,16603,https://archiveofourown.org/tags/Mass%20Effect%20-%20All%20Media%20Types/works,Movies
The Hobbit (Jackson Movies),15539,https://archiveofourown.org/tags/The%20Hobbit%20(Jackson%20Movies)/works,Movies
Percy Jackson and the Olympians & Related Fandoms - All Media Types,14678,https://archiveofourown.org/tags/Percy%20Jackson%20and%20the%20Olympians%20*a*%20Related%20Fandoms%20-%20All%20Media%20Types/works,Movies
X-Men (Alternate Timeline Movies),14000,https://archiveofourown.org/tags/X-Men%20(Alternate%20Timeline%20Movies)/works,Movies
Star Wars: Rebellion Era - All Media Types,12936,https://archiveofourown.org/tags/Star%20Wars:%20Rebellion%20Era%20-%20All%20Media%20Types/works,Movies
Superman - All Media Types,12522,https://archiveofourown.org/tags/Superman%20-%20All%20Media%20Types/works,Movies
Star Wars: Rise of Empire Era - All Media Types,10948,https://archiveofourown.org/tags/Star%20Wars:%20Rise%20of%20Empire%20Era%20-%20All%20Media%20Types/works,Movies
Percy Jackson and the Olympians - Rick Riordan,10475,https://archiveofourown.org/tags/Percy%20Jackson%20and%20the%20Olympians%20-%20Rick%20Riordan/works,Movies
Spider-Man - All Media Types,10223,https://archiveofourown.org/tags/Spider-Man%20-%20All%20Media%20Types/works,Movies
Hunger Games Series - All Media Types,9298,https://archiveofourown.org/tags/Hunger%20Games%20Series%20-%20All%20Media%20Types/works,Movies
James Bond - All Media Types,8904,https://archiveofourown.org/tags/James%20Bond%20-%20All%20Media%20Types/works,Movies
James Bond (Movies),8686,https://archiveofourown.org/tags/James%20Bond%20(Movies)/works,Movies
Inception (2010),8654,https://archiveofourown.org/tags/Inception%20(2010)/works,Movies
Star Trek: The Original Series,8370,https://archiveofourown.org/tags/Star%20Trek:%20The%20Original%20Series/works,Movies
James Bond (Craig movies),8178,https://archiveofourown.org/tags/James%20Bond%20(Craig%20movies)/works,Movies
Pacific Rim (Movies),7749,https://archiveofourown.org/tags/Pacific%20Rim%20(Movies)/works,Movies
Star Wars Prequel Trilogy,7653,https://archiveofourown.org/tags/Star%20Wars%20Prequel%20Trilogy/works,Movies
Kingsman (Movies),7523,https://archiveofourown.org/tags/Kingsman%20(Movies)/works,Movies
Guardians of Childhood & Related Fandoms,6932,https://archiveofourown.org/tags/Guardians%20of%20Childhood%20*a*%20Related%20Fandoms/works,Movies
Rise of the Guardians (2012),6910,https://archiveofourown.org/tags/Rise%20of%20the%20Guardians%20(2012)/works,Movies
Fantastic Beasts and Where to Find Them (Movies),6159,https://archiveofourown.org/tags/Fantastic%20Beasts%20and%20Where%20to%20Find%20Them%20(Movies)/works,Movies
Assassin's Creed - All Media Types,6065,https://archiveofourown.org/tags/Assassin's%20Creed%20-%20All%20Media%20Types/works,Movies
Twilight Series - All Media Types,6056,https://archiveofourown.org/tags/Twilight%20Series%20-%20All%20Media%20Types/works,Movies
Rogue One: A Star Wars Story (2016),5715,https://archiveofourown.org/tags/Rogue%20One:%20A%20Star%20Wars%20Story%20(2016)/works,Movies
d'Artagnan Romances (Three Musketeers Series) - All Media Types,5092,https://archiveofourown.org/tags/d'Artagnan%20Romances%20(Three%20Musketeers%20Series)%20-%20All%20Media%20Types/works,Movies
Star Wars Original Trilogy,5087,https://archiveofourown.org/tags/Star%20Wars%20Original%20Trilogy/works,Movies
Highlander - All Media Types,5083,https://archiveofourown.org/tags/Highlander%20-%20All%20Media%20Types/works,Movies
X-Men (Original Timeline Movies),4993,https://archiveofourown.org/tags/X-Men%20(Original%20Timeline%20Movies)/works,Movies
Teenage Mutant Ninja Turtles - All Media Types,4685,https://archiveofourown.org/tags/Teenage%20Mutant%20Ninja%20Turtles%20-%20All%20Media%20Types/works,Movies
Les Misérables (2012),4614,https://archiveofourown.org/tags/Les%20Mis%C3%A9rables%20(2012)/works,Movies
Star Wars: The Clone Wars (2008) - All Media Types,4552,https://archiveofourown.org/tags/Star%20Wars:%20The%20Clone%20Wars%20(2008)%20-%20All%20Media%20Types/works,Movies
Death Note & Related Fandoms,4454,https://archiveofourown.org/tags/Death%20Note%20*a*%20Related%20Fandoms/works,Movies
The Lord of the Rings (Movies),4415,https://archiveofourown.org/tags/The%20Lord%20of%20the%20Rings%20(Movies)/works,Movies
Archie Comics & Related Fandoms,4320,https://archiveofourown.org/tags/Archie%20Comics%20*a*%20Related%20Fandoms/works,Movies
South Park,4096,https://archiveofourown.org/tags/South%20Park/works,Movies
DC Cinematic Universe,4073,https://archiveofourown.org/tags/DC%20Cinematic%20Universe/works,Movies
Snow Queen - All Media Types,4036,https://archiveofourown.org/tags/Snow%20Queen%20-%20All%20Media%20Types/works,Movies
Frozen (2013),3981,https://archiveofourown.org/tags/Frozen%20(2013)/works,Movies
Transformers: Prime,3846,https://archiveofourown.org/tags/Transformers:%20Prime/works,Movies
The Maze Runner Series - All Media Types,3811,https://archiveofourown.org/tags/The%20Maze%20Runner%20Series%20-%20All%20Media%20Types/works,Movies
Tokusatsu,3800,https://archiveofourown.org/tags/Tokusatsu/works,Movies
Guardians of the Galaxy (Movies),3754,https://archiveofourown.org/tags/Guardians%20of%20the%20Galaxy%20(Movies)/works,Movies
Hiccup Series - All Media Types,3694,https://archiveofourown.org/tags/Hiccup%20Series%20-%20All%20Media%20Types/works,Movies
How to Train Your Dragon (Movies),3664,https://archiveofourown.org/tags/How%20to%20Train%20Your%20Dragon%20(Movies)/works,Movies
Pirates of the Caribbean (Movies),3226,https://archiveofourown.org/tags/Pirates%20of%20the%20Caribbean%20(Movies)/works,Movies
Treasure Island & Related Fandoms,3103,https://archiveofourown.org/tags/Treasure%20Island%20*a*%20Related%20Fandoms/works,Movies
Star Wars Legends: Sith Era - All Media Types,2960,https://archiveofourown.org/tags/Star%20Wars%20Legends:%20Sith%20Era%20-%20All%20Media%20Types/works,Movies
Batman (Movies - Nolan),2918,https://archiveofourown.org/tags/Batman%20(Movies%20-%20Nolan)/works,Movies
Chronicles of Narnia - All Media Types,2916,https://archiveofourown.org/tags/Chronicles%20of%20Narnia%20-%20All%20Media%20Types/works,Movies
Pitch Perfect (Movies),2794,https://archiveofourown.org/tags/Pitch%20Perfect%20(Movies)/works,Movies
Ghostbusters - All Media Types,2589,https://archiveofourown.org/tags/Ghostbusters%20-%20All%20Media%20Types/works,Movies
Zootopia (2016),2576,https://archiveofourown.org/tags/Zootopia%20(2016)/works,Movies
IT (2017),2551,https://archiveofourown.org/tags/IT%20(2017)/works,Movies
Veronica Mars - All Media Types,2549,https://archiveofourown.org/tags/Veronica%20Mars%20-%20All%20Media%20Types/works,Movies
Transformers (Bay Movies),2543,https://archiveofourown.org/tags/Transformers%20(Bay%20Movies)/works,Movies
Kamen Rider - All Media Types,2445,https://archiveofourown.org/tags/Kamen%20Rider%20-%20All%20Media%20Types/works,Movies
The Hunger Games (Movies),2443,https://archiveofourown.org/tags/The%20Hunger%20Games%20(Movies)/works,Movies
Mad Max Series (Movies),2314,https://archiveofourown.org/tags/Mad%20Max%20Series%20(Movies)/works,Movies
The Man From U.N.C.L.E. (2015),2302,https://archiveofourown.org/tags/The%20Man%20From%20U*d*N*d*C*d*L*d*E*d*%20(2015)/works,Movies
Canadian 6 Degrees,2251,https://archiveofourown.org/tags/Canadian%206%20Degrees/works,Movies
Resident Evil - All Media Types,2200,https://archiveofourown.org/tags/Resident%20Evil%20-%20All%20Media%20Types/works,Movies
Big Hero 6 (2014),2135,https://archiveofourown.org/tags/Big%20Hero%206%20(2014)/works,Movies
The Legend of Sleepy Hollow - All Media Types,2115,https://archiveofourown.org/tags/The%20Legend%20of%20Sleepy%20Hollow%20-%20All%20Media%20Types/works,Movies
Spider-Man: Homecoming (2017),2064,https://archiveofourown.org/tags/Spider-Man:%20Homecoming%20(2017)/works,Movies
Star Wars Episode I: The Phantom Menace,2040,https://archiveofourown.org/tags/Star%20Wars%20Episode%20I:%20The%20Phantom%20Menace/works,Movies
The Amazing Spider-Man (Movies - Webb),2036,https://archiveofourown.org/tags/The%20Amazing%20Spider-Man%20(Movies%20-%20Webb)/works,Movies
Ghostbusters (2016),2027,https://archiveofourown.org/tags/Ghostbusters%20(2016)/works,Movies
Pride and Prejudice & Related Fandoms,2009,https://archiveofourown.org/tags/Pride%20and%20Prejudice%20*a*%20Related%20Fandoms/works,Movies
Dracula & Related Fandoms,1924,https://archiveofourown.org/tags/Dracula%20*a*%20Related%20Fandoms/works,Movies
The Losers - All Media Types,1917,https://archiveofourown.org/tags/The%20Losers%20-%20All%20Media%20Types/works,Movies
Newsies - All Media Types,1888,https://archiveofourown.org/tags/Newsies%20-%20All%20Media%20Types/works,Movies
Beauty and the Beast - All Media Types,1880,https://archiveofourown.org/tags/Beauty%20and%20the%20Beast%20-%20All%20Media%20Types/works,Movies
Sherlock Holmes (Downey films),1834,https://archiveofourown.org/tags/Sherlock%20Holmes%20(Downey%20films)/works,Movies
Labyrinth (1986),1810,https://archiveofourown.org/tags/Labyrinth%20(1986)/works,Movies
The Maze Runner (Movies),1730,https://archiveofourown.org/tags/The%20Maze%20Runner%20(Movies)/works,Movies
Fast and the Furious Series,1696,https://archiveofourown.org/tags/Fast%20and%20the%20Furious%20Series/works,Movies
The Incredible Hulk (2008),1669,https://archiveofourown.org/tags/The%20Incredible%20Hulk%20(2008)/works,Movies
Descendants (Disney Movies),1652,https://archiveofourown.org/tags/Descendants%20(Disney%20Movies)/works,Movies
Jurassic Park - All Media Types,1587,https://archiveofourown.org/tags/Jurassic%20Park%20-%20All%20Media%20Types/works,Movies
Jurassic Park (Movies),1573,https://archiveofourown.org/tags/Jurassic%20Park%20(Movies)/works,Movies
Wonder Woman - All Media Types,1530,https://archiveofourown.org/tags/Wonder%20Woman%20-%20All%20Media%20Types/works,Movies
Robin Hood - All Media Types,1445,https://archiveofourown.org/tags/Robin%20Hood%20-%20All%20Media%20Types/works,Movies
The Social Network (2010),1443,https://archiveofourown.org/tags/The%20Social%20Network%20(2010)/works,Movies
The Wizard of Oz & Related Fandoms,1417,https://archiveofourown.org/tags/The%20Wizard%20of%20Oz%20*a*%20Related%20Fandoms/works,Movies
Le Fantôme de l'Opéra | Phantom of the Opera & Related Fandoms,1411,https://archiveofourown.org/tags/Le%20Fant%C3%B4me%20de%20l'Op%C3%A9ra%20%7C%20Phantom%20of%20the%20Opera%20*a*%20Related%20Fandoms/works,Movies
The Losers (2010),1407,https://archiveofourown.org/tags/The%20Losers%20(2010)/works,Movies
American Horror Story,1296,https://archiveofourown.org/tags/American%20Horror%20Story/works,Movies
Fantastic Four,1276,https://archiveofourown.org/tags/Fantastic%20Four/works,Movies
Batman v Superman: Dawn of Justice,1256,https://archiveofourown.org/tags/Batman%20v%20Superman:%20Dawn%20of%20Justice/works,Movies
Watchmen - All Media Types,1237,https://archiveofourown.org/tags/Watchmen%20-%20All%20Media%20Types/works,Movies
Tangled (2010),1203,https://archiveofourown.org/tags/Tangled%20(2010)/works,Movies
Peter Pan & Related Fandoms,1199,https://archiveofourown.org/tags/Peter%20Pan%20*a*%20Related%20Fandoms/works,Movies
Terminator - All Media Types,1171,https://archiveofourown.org/tags/Terminator%20-%20All%20Media%20Types/works,Movies
Tron - All Media Types,1168,https://archiveofourown.org/tags/Tron%20-%20All%20Media%20Types/works,Movies
Power Rangers (2017),1155,https://archiveofourown.org/tags/Power%20Rangers%20(2017)/works,Movies
Jurassic World (2015),1145,https://archiveofourown.org/tags/Jurassic%20World%20(2015)/works,Movies
Newsies (1992),1136,https://archiveofourown.org/tags/Newsies%20(1992)/works,Movies
The Devil Wears Prada (2006),1120,https://archiveofourown.org/tags/The%20Devil%20Wears%20Prada%20(2006)/works,Movies
Suicide Squad (2016),1111,https://archiveofourown.org/tags/Suicide%20Squad%20(2016)/works,Movies
The A-Team - All Media Types,1109,https://archiveofourown.org/tags/The%20A-Team%20-%20All%20Media%20Types/works,Movies
Thunderbirds,1084,https://archiveofourown.org/tags/Thunderbirds/works,Movies
Divergent - All Media Types,1051,https://archiveofourown.org/tags/Divergent%20-%20All%20Media%20Types/works,Movies
Tron (Movies),1006,https://archiveofourown.org/tags/Tron%20(Movies)/works,Movies
Hellblazer & Related Fandoms,973,https://archiveofourown.org/tags/Hellblazer%20*a*%20Related%20Fandoms/works,Movies
Wonder Woman (2017),946,https://archiveofourown.org/tags/Wonder%20Woman%20(2017)/works,Movies
The Eagle - Ambiguous Fandom,944,https://archiveofourown.org/tags/The%20Eagle%20-%20Ambiguous%20Fandom/works,Movies
Mission: Impossible,942,https://archiveofourown.org/tags/Mission:%20Impossible/works,Movies
The Eagle | The Eagle of the Ninth - All Media Types,939,https://archiveofourown.org/tags/The%20Eagle%20%7C%20The%20Eagle%20of%20the%20Ninth%20-%20All%20Media%20Types/works,Movies
Sleeping Beauty - All Media Types,938,https://archiveofourown.org/tags/Sleeping%20Beauty%20-%20All%20Media%20Types/works,Movies
In the Loop (2009) & The Thick of It,926,https://archiveofourown.org/tags/In%20the%20Loop%20(2009)%20*a*%20The%20Thick%20of%20It/works,Movies
Alien Series,922,https://archiveofourown.org/tags/Alien%20Series/works,Movies
Twilight (Movies),920,https://archiveofourown.org/tags/Twilight%20(Movies)/works,Movies
Mission: Impossible (Movies),904,https://archiveofourown.org/tags/Mission:%20Impossible%20(Movies)/works,Movies
Romeo And Juliet - All Media Types,894,https://archiveofourown.org/tags/Romeo%20And%20Juliet%20-%20All%20Media%20Types/works,Movies
Vampire Chronicles - All Media Types,863,https://archiveofourown.org/tags/Vampire%20Chronicles%20-%20All%20Media%20Types/works,Movies
Cinderella - All Media Types,862,https://archiveofourown.org/tags/Cinderella%20-%20All%20Media%20Types/works,Movies
Beauty and the Beast (2017),858,https://archiveofourown.org/tags/Beauty%20and%20the%20Beast%20(2017)/works,Movies
Strange Magic (2015),857,https://archiveofourown.org/tags/Strange%20Magic%20(2015)/works,Movies
Doctor Strange (2016),817,https://archiveofourown.org/tags/Doctor%20Strange%20(2016)/works,Movies
